0.678167	1.617167	WLACZ
2.451833	3.443000	WYLACZ
4.329833	5.216667	ZWIEKSZ
6.155667	7.146833	ZMNIEJSZ
8.242333	9.233500	OTWORZ
10.172500	10.955000	UCHYL
11.946167	12.833000	ZAMKNIJ
13.615500	14.711000	PRZYCISZ
15.337000	16.484667	PODGLOSNIJ
17.371500	18.310500	ZASLON
19.301667	20.292833	ODSLON
21.023167	22.223000	WSALONIE
23.109833	24.048833	WKUCHNI
24.974792	25.965958	WLAZIENCE
26.800625	27.504875	WGARAZU
28.430833	29.408958	WSYPIALNI
30.426208	31.130458	WDOMU
32.343333	33.138875	KUCHNIE
34.025708	34.729958	SALON
36.086292	36.660125	DOM
37.794750	38.629417	LAZIENKE
39.477125	40.611750	SYPiALNIE
41.589875	42.411500	GARAZ
43.389625	44.276458	OGRZEWANIE
45.319792	46.167500	ALARM
47.145625	47.980292	SWIATLO
48.854083	49.740917	TELEWIZOR
50.849458	51.762375	PIEKARNIK
52.649208	53.496917	PRALKE
54.253333	55.061917	CZAJNIK
55.727042	56.822542	ZMYWARKE
57.409417	58.648375	KLIMATYZACJE
59.691708	60.604625	MUZYKE
61.361042	62.313083	ODKURZACZ
63.552042	64.347583	KOMINEK
65.651750	66.342958	OKNO
67.634083	68.325292	BRAME
69.603375	70.203292	DRZWI
71.507458	72.381250	GARAZ
73.228958	74.024500	ROLETY
75.263458	76.241583	DOMINIMUM
77.271875	77.989167	OJEDEN
79.045542	79.697625	ODWA
80.910500	81.627792	OTRZY
82.827625	83.571000	OCZTERY
84.666500	85.409875	OPIEC
86.609708	87.379167	OSZESC
88.539875	89.348458	OSIEDEM
90.430917	91.239500	OOSIEM
92.426292	93.208792	ODZIEWIEC
94.226042	95.152000	DOMAKSIMUM
