1.052213	1.827527	WLACZ
3.470456	4.467289	WYLACZ
5.971768	6.784003	ZWIEKSZ
7.910055	8.786899	ZMNIEJSZ
10.116009	10.900554	OTWORZ
12.321964	12.848070	UCHYL
14.389470	15.210934	ZAMKNIJ
16.789253	17.518418	PRZYCISZ
19.124427	20.084340	PODGLOSNIJ
21.671889	22.401054	ZASLON
23.776314	24.293191	ODSLON
25.779210	26.508375	W SALONIE
27.689807	28.446662	W KUCHNI
29.581944	30.449558	W LAZIENCE
31.511000	32.433994	W GARAZU
33.523126	34.483040	W SYPIALNI
35.572172	36.245957	W DOMU
37.935035	38.608821	KUCHNIE
39.753333	40.417888	SALON
41.746999	42.226956	DOM
43.556066	44.395990	LAZIENKE
45.411283	46.315817	SYPIALNIE
47.284960	48.060275	GARAZ
49.527835	50.469288	OGRZEWANIE
51.724559	52.435264	ALARM
53.736685	54.558150	SWIATLO
56.025709	56.856404	TELEWIZOR
57.963996	58.942369	PIEKARNIK
60.086881	60.852966	PRALKE
62.089777	62.791252	CZAJNIK
63.695786	64.803378	ZMYWARKE
65.957120	67.193931	KLIMATYZACJE
68.421513	69.289127	MUZYKE
70.267500	71.375092	ODKURZACZ
72.464225	73.341069	KOMINEK
74.670179	75.242435	OKNO
76.857674	77.549919	BRAME
79.155928	79.765104	DRZWI
81.426492	82.192577	GARAZ
83.595527	84.416991	ROLETY
86.041460	87.029063	DO MINIMUM
88.468933	89.281167	O JEDEN
90.785647	91.459432	O DWA
93.286959	94.053044	O TRZY
95.825192	96.591276	O CZTERY
98.354194	99.323337	O PIEC
100.993956	101.953869	O SZESC
103.698327	104.612090	O SIEDEM
106.494997	107.344151	O OSIEM
109.347047	110.325421	O DZIEWIEC
111.663761	112.595985	DO MAKSIMUM
