0.636821	1.319128	WLACZ
2.024179	2.911179	WYLACZ
3.570744	4.435000	ZWIEKSZ
5.071821	5.936077	ZMNIEJSZ
6.982282	7.778308	OTWORZ
8.688051	9.370359	UCHYL
10.302846	11.235333	ZAMKNIJ
12.099590	12.850128	PRZYCISZ
13.828103	14.760590	PODGLOSNIJ
15.624846	16.489103	ZASLON
17.376103	18.126641	ODSLON
19.332051	20.150821	WSALONIE
20.878615	21.720128	WKUCHNI
22.720846	23.630590	WLAZIENCE
24.722282	25.518308	WGARAZU
26.359821	27.224077	WSYPIALNI
27.997359	28.747897	WDOMU
29.612154	30.362692	KUCHNIE
31.090487	31.772795	SALON
32.637051	33.114667	DOM
33.956179	34.911410	LAZIENKE
35.366282	36.367000	SYPIALNIE
36.935590	37.663385	GARAZ
38.186487	39.164462	OGRZEWANIE
39.892256	40.551821	ALARM
41.256872	42.075641	SWIATLO
42.689718	43.553974	TELEWIZOR
44.281769	45.259744	PIEKARNIK
46.078513	46.897282	PRALKE
47.579590	48.330128	CZAJNIK
49.126154	50.126872	ZMYWARKE
50.922897	52.037333	KLIMATYZACJE
52.742385	53.629385	MUZYKE
54.402667	55.357897	ODKURZACZ
56.176667	56.972692	KOMINEK
57.882436	58.610231	OKNO
59.224308	60.043077	BRAME
60.839103	61.498667	DRZWI
62.453897	63.340897	GARAZ
64.159667	65.046667	ROLETY
65.797205	66.729692	DOMINIMUM
67.639436	68.435462	OJEDEN
69.322462	69.959282	ODWA
71.028231	71.687795	OTRZY
72.802231	73.552769	OCZTERY
74.530744	75.349513	OPIEC
76.259256	77.055282	OSZESC
77.919538	78.783795	OSIEDEM
79.761769	80.557795	OOSIEM
81.649487	82.468256	ODZIEWIEC
83.423487	84.333231	DOMAKSIMUM
