2.128741	2.980238	WLACZ
4.825147	6.007781	WYLACZ
7.409296	8.259910	ZWIEKSZ
9.871600	10.744599	ZMNIEJSZ
12.199597	13.005442	OTWORZ
14.975285	15.602053	UCHYL
17.795742	18.825433	ZAMKNIJ
20.705738	21.511583	PRZYCISZ
23.145657	24.287271	PODGLOSNIJ
26.078037	27.018190	ZASLON
28.719418	29.592416	ODSLON
31.092183	32.054720	W SALONIE
34.024564	34.875178	W KUCHNI
36.374945	37.315097	W LAZIENCE
38.882018	39.889324	W GARAZU
41.299552	42.441166	W SYPIALNI
44.008087	44.702009	W DOMU
46.739006	47.544851	KUCHNIE
48.753618	49.581847	SALON
51.327845	51.820306	DOM
54.058764	55.043685	LAZIENKE
56.610606	57.796989	SYPIALNIE
59.319140	60.057832	GARAZ
62.161982	63.191673	OGRZEWANIE
64.848132	65.698746	ALARM
67.355205	68.317742	SWIATLO
70.175662	71.138199	TELEWIZOR
72.705120	73.667657	PIEKARNIK
75.010732	75.883730	PRALKE
77.338728	78.189342	CZAJNIK
79.689109	80.942646	ZMYWARKE
82.039490	83.516873	KLIMATYZACJE
84.277948	85.240485	MUZYKE
86.852175	87.769943	ODKURZACZ
88.978711	89.739786	KOMINEK
91.105246	91.687245	OKNO
92.918397	93.657088	BRAME
94.753932	95.492624	DRZWI
96.634237	97.507236	GARAZ
98.402619	99.275618	ROLETY
100.506770	101.625999	DO MINIMUM
102.610921	103.483919	O JEDEN
104.312149	105.140378	O DWA
106.214838	107.132606	O TRZY
108.318989	109.191987	O CZTERY
110.624601	111.788599	O PIEC
112.773520	113.803211	O SZESC
114.676210	115.504439	O SIEDEM
117.026591	117.832436	O OSIEM
118.974049	120.048509	O DZIEWIEC
121.055815	122.175045	DO MAKSIMUM
