0.900724	1.398301	WLACZ
2.142850	2.644059	WYLACZ
3.515727	4.107735	ZWIEKSZ
4.870445	5.509668	ZMNIEJSZ
6.461239	6.966080	OTWORZ
7.805060	8.200943	UCHYL
9.098034	9.682778	ZAKMNIJ
10.329265	10.852266	PRZYCISZ
11.589552	12.199719	PODGLOSNIJ
12.904318	13.529013	ZASLON
14.182764	14.644022	ODSLON
15.504794	16.111329	W SALONIE
16.848615	17.357088	W KUCHNI
18.094374	18.806236	W LAZIENCE
19.434563	19.997516	W GARAZU
20.694850	21.410344	W SYPIALNI
22.100414	22.528985	W DOMU
23.407916	23.887334	KUCHNIE
24.366751	24.835273	SALON
25.583454	25.881274	DOM
26.574977	27.174248	LAZIENKE
27.715409	28.365528	SYPIALNIE
29.019279	29.495064	GARAZ
30.294093	30.904261	OGRZEWANIE
31.735977	32.189971	ALARM
33.003528	33.559216	SWIATLO
34.260182	34.881246	TELEWIZOR
35.683907	36.315866	PIEKARNIK
37.005936	37.557993	PRALKE
38.233535	38.778328	CZAJNIK
39.435711	40.125781	ZMYWARKE
40.743213	41.622145	KLIMATYZACJE
42.439333	42.987758	MUZYKE
43.706884	44.327947	ODKURZACZ
45.061601	45.599130	KOMINEK
46.492589	46.892104	OKNO
47.672973	48.130599	BRAME
48.904204	49.336406	DRZWI
50.204442	50.662068	GARAZ
51.442937	52.042208	ROLETY
52.815814	53.473197	DO MINIMUM
54.188691	54.649948	O JEDEN
55.496193	55.797645	O DWA
56.709264	57.145098	O TRZY
58.020398	58.572454	O CZTERY
59.349691	59.858164	O PIEC
60.678985	61.241937	O SZESC
61.964695	62.505856	O SIEDEM
63.421107	63.973164	O OSIEM
64.688658	65.233450	O DZIEWIEC
65.861777	66.609959	DO MAKSIMUM
