1.403883	2.372384	WLACZ
3.794037	4.655915	WYLACZ
6.273046	7.339286	ZWIEKSZ
8.672086	9.747211	ZMNIEJSZ
11.408768	12.315072	OTWORZ
13.976630	14.678571	UCHYL
16.473409	17.459681	ZAMKNIJ
18.952417	19.912033	PRZYCISZ
21.458081	22.622059	PODGLOSNIJ
23.777153	24.816737	ZASLON
26.540492	27.420140	ODSLON
29.046156	29.890262	W SALONIE
31.400769	32.342615	W KUCHNI
33.639873	34.652801	W LAZIENCE
35.896748	36.900791	W GARAZU
38.375756	39.468652	W SYPIALNI
40.774796	41.512279	W DOMU
44.080140	44.915362	KUCHNIE
46.381442	47.216663	SALON
48.780482	49.384684	DOM
50.753026	51.774839	LAZIENKE
52.921047	53.996173	SYPIALNIE
55.080183	55.870978	GARAZ
58.287789	59.309602	OGRZEWANIE
61.255490	61.930776	ALARM
63.814466	64.818509	SWIATLO
67.803981	68.781368	TELEWIZOR
70.114168	71.100440	PIEKARNIK
72.530979	73.330659	PRALKE
74.743427	75.560877	CZAJNIK
76.787053	77.888835	ZWYWARKE
79.212750	80.661059	KLIMATYZACJE
81.958318	82.855736	MUZYKE
84.455096	85.485795	ODKURZACZ
86.818595	87.707129	KOMINEK
89.048814	89.804067	OKNO
91.243491	92.043171	BRAME
93.242691	93.935747	DRZW
95.304089	96.165966	GARAZ
97.303289	98.023001	ROLETY
99.346916	100.368729	DO MINIMUM
101.443854	102.270190	O JEDEN
103.256462	103.896206	O DWA
105.211236	105.913177	O TRZY
107.370372	108.178937	O CZTERY
109.191865	110.053743	O PIEC
111.031129	112.079599	O SZESC
113.145839	113.989945	O SIEDEM
115.118383	116.024687	O OSIEM
117.348602	118.263791	O DZIEWIEC
121.622447	122.777540	DO MAKSIMUM
