2.197138	3.257161	WLACZ
4.673737	5.675941	WYLACZ
7.150336	8.268178	ZWIEKSZ
9.665481	10.783323	ZMNIEJSZ
12.450450	13.250286	OTWORZ
14.686135	15.534153	UCHYL
16.960366	18.030025	ZAMKNIJ
19.456238	20.439168	PRZYCISZ
22.029202	23.156681	PODGLOSNIJ
24.640713	25.623643	ZASLON
27.416046	28.495342	ODSLON
29.979374	31.000850	W SALONIE
32.658341	33.621998	W KUCHNI
35.028937	36.272055	W LAZIENCE
37.544082	38.536649	W GARAZU
40.039954	41.196343	W SYPIALNI
42.487643	43.316389	W DOMU
49.425975	50.418542	KUCHNIE
51.912210	52.779502	SALON
54.251290	54.899547	DOM
56.528128	57.579332	LAZIENKE
58.773449	59.900928	SYPIALNIE
60.932041	61.818606	GARAZ
63.447186	64.555392	OGRZEWANIE
66.116517	66.839259	ALARM
67.986011	68.981301	SWIATLO
70.308425	71.281719	TELEWIZOR
72.679022	73.741409	PIEKARNIK
74.943616	75.868727	PRALKE
77.121481	78.036955	CZAJNIK
79.501714	80.609920	ZMYWARKE
81.785582	83.327433	KLIMATYZACJE
84.320000	85.293294	MUZYKE
86.671323	87.818075	ODKURZACZ
89.003374	89.899575	KOMINEK
91.133056	91.826889	OKNO
92.925458	93.706021	BRAME
94.717861	95.614062	DRZWI
96.770450	97.799288	GARAZ
98.957952	99.830228	ROLETY
102.138021	103.313682	DO MINIMUM
104.306249	105.163904	O JEDEN
107.100855	107.823598	O DWA
109.095625	109.972553	O TRZY
110.974757	111.909504	O CZTERY
112.998437	113.991003	O PIEC
115.079936	116.111049	O SZESC
117.305984	118.240731	O SIEDEM
119.291118	120.274048	O OSIEM
121.276251	122.268818	O DZIEWIEC
123.136110	124.340681	DO MAKSIMUM
