0.769502	1.597446	WLACZ
1.899402	2.795531	WYLACZ
3.260458	3.944913	ZWIEKSZ
4.349145	5.084554	ZMNIEJSZ
5.591062	6.238807	OTWORZ
6.798887	7.315295	UCHYL
7.875215	8.522960	ZAMKNIJ
9.063559	9.711600	PRZYCISZ
10.115536	10.915462	PODGLOSNIJ
11.440247	12.098414	ZASLON
12.609110	13.222763	ODSLON
13.743881	14.357535	W SALONIE
14.927355	15.536138	W KUCHNI
16.155845	17.041049	W LAZIENCE
18.117377	18.745641	W GARAZU
19.709953	20.518417	W SYPIALNI
21.248956	21.774945	W DOMU
22.373987	23.016862	KUCHNIE
23.460056	24.132152	SALON
24.794508	25.188999	DOM
25.734706	26.484489	LAZIENKE
27.278342	28.137096	SYPIALNIE
28.578702	29.257121	GARAZ
29.552754	30.424531	OGRZEWANIE
31.004093	31.510375	ALARM
32.080421	32.728462	SWIATLO
33.190841	33.935991	TELEWIZOR
34.388925	35.114594	PIEKARNIK
35.630842	36.176312	PRALKE
36.887370	37.393652	CZAJNIK
37.914996	38.645535	ZMYWARKE
39.110893	39.979987	KLIMAYZACJE
40.700620	41.387493	MUZYKE
41.869649	42.799869	ODKURZACZ
43.170009	43.657035	KOMINEK
44.519072	45.035320	OKNO
45.658713	46.243145	BRAME
46.866538	47.329213	DRZWI
48.235082	48.842621	GARAZ
49.408816	50.051690	ROLETY
50.655603	51.381272	DO MINIMUM
51.921871	52.579357	O JEDEN
53.105345	53.699517	O DWA
54.478759	55.082672	O TRZY
55.861914	56.524269	O CZTERY
57.021036	57.751576	O PIEC
58.360359	59.066547	O SZESC
59.641238	60.288983	O SIEDEM
60.926987	61.618564	O OSIEM
62.227347	63.108000	O DZIEWIEC
63.615372	64.311820	DO MAKSIMUM
