0.658167	1.559350	WLACZ
2.116260	2.926312	WYLACZ
3.260458	4.050259	ZWIEKSZ
4.576792	5.265336	ZMNIEJSZ
5.852624	6.571544	OTWORZ
6.996822	7.513230	UCHYL
8.242276	8.971323	ZAMKNIJ
9.426977	10.075018	PRZYCISZ
10.510421	11.310347	PODGLOSNIJ
12.079896	12.738063	ZASLON
13.598743	14.155653	ODSLON
14.682187	15.380857	W SALONIE
15.877013	16.484552	W KUCHNI
17.061714	17.800886	W LAZIENCE
18.408425	19.046341	W GARAZU
19.714633	20.504434	W SYPIALNI
21.213229	21.729637	W DOMU
22.478935	23.035845	KUCHNIE
23.714264	24.291425	SALON
25.162231	25.577382	DOM
26.640575	27.339245	LAZIENKE
28.037914	28.847966	SYPIALNIE
29.445379	30.123798	GARAZ
30.589577	31.430006	OGRZEWANIE
32.179304	32.685586	ALARM
33.384256	34.032297	SWIATLO
34.720841	35.429636	TELEWIZOR
36.067552	36.644714	PIEKARNIK
37.556022	38.112933	PRALKE
38.740723	39.247005	CZAJNIK
40.006428	40.816480	ZMYWARKE
41.302511	42.223945	KLIMAYZACJE
42.892238	43.520028	MUZYKE
44.036436	44.816110	ODKURZACZ
45.423649	45.919806	KOMINEK
46.861491	47.377899	OKNO
48.137322	48.663856	BRAME
49.392902	49.838431	DRZWI
50.688985	51.296524	GARAZ
51.823058	52.430596	ROLETY
53.230522	54.040574	DO MINIMUM
54.516479	55.174646	O JEDEN
55.903693	56.389724	O DWA
57.169399	57.716184	O TRZY
58.627492	59.346413	O CZTERY
60.166590	60.855134	O PIEC
61.634809	62.262599	O SZESC
63.082776	63.740943	O SIEDEM
64.540869	65.269916	O OSIEM
65.907831	66.819140	O DZIEWIEC
67.527935	68.378489	DO MAKSIMUM
