1.882999	2.413868	WLACZ
3.407547	4.024627	WYLACZ
4.986544	5.689833	ZWIEKSZ
6.542854	7.259755	ZMNIEJSZ
8.375942	9.011171	OTWORZ
9.986700	10.562943	UCHYL
11.552085	12.337046	ZAMKNIJ
13.194604	13.934192	PRZYCISZ
14.619331	15.549487	PODGLOSNIJ
16.425195	17.201081	ZASLON
18.099476	18.888974	ODSLON
19.710234	20.635853	W SALONIE
21.266544	22.160401	W KUCHNI
22.927213	23.993489	W LAZIENCE
24.900959	25.740368	W GARAZU
26.493567	27.455485	W SYPIALNI
28.689643	29.383857	W DOMU
30.763211	31.443813	KUCHNIE
32.655284	33.426633	SALON
34.225206	34.733389	DOM
35.808740	36.688986	LAZIENKE
37.832397	38.490312	SYPIALNIE
39.316109	40.010323	GARAZ
40.804359	41.739052	OGRZEWANIE
42.660134	43.286288	ALARM
44.039487	44.874359	SWIATLO
45.836276	46.680223	TELEWIZOR
47.478796	48.186622	PIEKARNIK
49.379944	50.083233	PRALKE
51.340078	51.821037	CZAJNIK
53.100569	53.880992	ZMYWARKE
54.874671	55.954560	KLIMATYZACJE
56.712297	57.488183	MUZYKE
58.259532	58.858462	ODKURZACZ
59.997336	60.482832	KOMINEK
61.567258	62.129889	OKNO
63.082731	63.690736	BRAME
64.499358	64.974617	DRZWI
66.267949	66.844192	GARAZ
67.615541	68.346054	ROLETY
69.226299	70.061171	DOMINIMUM
70.955028	71.553958	O JEDEN
72.166499	72.656533	O DWA
73.641137	74.172007	O TRZY
75.201984	75.878049	O CZTERY
76.808205	77.543255	O PIEC
78.173946	78.763802	O SZESC
79.607748	80.315574	O SIEDEM
81.127759	81.844660	O OSIEM
82.461739	83.278462	O DZIEWIEC
83.986288	84.839309	DO MAKSIMUM
