1.372727	1.727425	WLACZ
2.731634	3.284410	WYLACZ
4.293226	5.048687	ZWIEKSZ
5.813360	6.513543	ZMNIEJSZ
7.545391	8.222542	OTWORZ
8.964183	9.539991	UCHYL
10.548807	11.189106	ZAMKNIJ
11.962992	12.676994	PRZYCISZ
13.731875	14.321503	PODGLOSNIJ
15.118421	15.790965	ZASLON
16.666194	17.389409	ODSLON
18.181721	19.084589	W SALONIE
20.194747	20.802800	W KUCHNI
21.613538	22.295295	W LAZIENCE
23.382421	24.354386	W GARAZU
25.367808	26.422689	W SYPIALNI
27.855300	28.532450	W DOMU
29.642609	30.264482	KUCHNIE
31.268691	31.789222	SALON
32.945445	33.429124	DOM
34.502430	35.350020	LAZIENKE
36.473998	37.146542	SYPIALNIE
38.136932	38.818689	GARAZ
39.827505	40.702734	OGRZEWANIE
41.743795	42.356455	ALARM
43.268535	44.093093	SWIATLO
44.816308	45.650078	TELEWIZOR
46.580584	47.266948	PIEKARNIK
48.395532	49.022011	PRALKE
49.864994	50.426983	CZAJNIK
51.412767	52.301815	ZMYWARKE
53.052669	54.158221	KLIMATYZACJE
54.835371	55.521735	MUZYKE
56.300227	56.958952	ODKURZACZ
57.967768	58.585035	KOMINEK
59.446444	60.049891	OKNO
60.819171	61.487108	BRAME
62.371550	62.928932	DRZWI
64.048303	64.780731	GARAZ
65.582256	66.323897	ROLETY
67.037900	67.922341	DO MINIMUM
68.673195	69.377984	O JEDEN
69.976825	70.469717	O DWA
71.215964	71.731889	O TRZY
72.639362	73.307300	O CZTERY
73.984450	74.412852	O PIEC
75.532223	76.135670	O SZESC
76.808214	77.425480	O SIEDEM
78.240825	78.927188	O OSIEM
79.931398	80.677645	O DZIEWIEC
82.368219	83.367822	DO MAKSIMUM
