3.402667	3.908468	WLACZ
5.195964	5.770739	WYLACZ
6.828324	7.472072	ZWIEKSZ
8.368721	9.150414	ZMNIEJSZ
10.506883	11.127640	OTWORZ
12.185225	12.668036	UCHYL
13.725622	14.392360	ZAMKNIJ
15.541910	16.185658	PRZYCISZ
17.381189	18.116901	PODGLOSNIJ
19.197477	19.772252	ZASLON
21.059748	21.565550	ODSLON
22.853045	23.565766	WSALONIE
24.692324	25.336072	WKUCHNI
26.715532	27.543207	WLAZIENCE
28.692757	29.474450	WGARAZU
30.715964	31.589622	WSYPIALNI
32.739171	33.474883	WDOMU
35.038270	35.613045	KUCHNIE
36.693622	37.337369	SALON
38.486919	38.831784	DOM
40.165261	40.877982	LAZIENKE
42.119495	42.901189	SYPIALNIE
44.257658	44.924396	GARAZ
46.050955	46.947604	OGRZEWANIE
48.005189	48.579964	ALARM
49.936432	50.695135	SWIATLO
51.959640	52.718342	TELEWIZOR
53.821910	54.603604	PIEKARNIK
55.983063	56.626811	PRALKE
58.305153	58.833946	CZAJNIK
60.213405	60.995099	ZMYWARKE
62.144649	63.156252	KLIMATYZACJE
64.443748	65.087495	MUZYKE
66.306018	67.064721	ODKURZACZ
68.375207	68.926991	KOMINEK
70.329441	70.927207	OKNO
72.260685	72.789477	BRAME
73.893045	74.444829	DRZWI
75.916252	76.422054	GARAZ
77.778523	78.514234	ROLETY
79.801730	80.491459	DOMINIMUM
81.939892	82.514667	OJEDEN
83.871135	84.422919	ODWA
85.917333	86.492108	OTRZY
87.894559	88.607279	OCZTERY
90.193658	90.837405	OPIEC
92.101910	92.837622	OSZESC
94.217081	94.952793	OSIEDEM
96.263279	96.930018	OOSIEM
98.309477	99.114162	ODZIEWIEC
100.079784	100.907459	DOMAKSIMUM
