2.271883	2.923156	WLACZ
4.225703	4.998143	WYLACZ
6.118939	6.785358	ZWIEKSZ
7.875862	8.633156	ZMNIEJSZ
9.996286	10.677851	OTWORZ
11.904668	12.434775	UCHYL
13.661592	14.358302	ZAMKNIJ
15.479098	16.160663	PRZYCISZ
17.251167	18.053899	PODGLOSNIJ
19.008090	19.644218	ZASLON
20.719576	21.340557	ODSLON
22.355332	23.052042	WSALONIE
24.127401	24.748382	WKUCHNI
25.823740	26.490159	WLAZIENCE
27.626101	28.247082	WGARAZU
29.428462	30.246340	WSYPIALNI
31.442865	31.957825	WDOMU
33.336101	33.835915	KUCHNIE
34.941565	35.501963	SALON
36.501592	36.834801	DOM
37.940451	38.667454	LAZIENKE
39.591353	40.424377	SYPIALNIE
41.393714	41.893528	GARAZ
42.878011	43.650451	OGRZEWANIE
44.771247	45.361936	ALARM
46.210106	46.921963	SWIATLO
47.861008	48.557719	TELEWIZOR
49.617931	50.178329	PIEKARNIK
51.511167	52.132149	PRALKE
53.010610	53.540716	CZAJNIK
54.510053	55.297639	ZMYWARKE
56.236684	57.312042	KLIMATYZACJE
58.720610	59.417321	MUZYKE
60.129178	60.886472	ODKURZACZ
61.780080	62.264748	KOMINEK
63.385544	63.870212	OKNO
64.975862	65.490822	BRAME
66.338992	66.838806	DRZWI
68.111061	68.732042	GARAZ
69.701379	70.367798	ROLETY
71.594615	72.382202	DOMINIMUM
73.457560	73.987666	OJEDEN
75.063024	75.562838	ODWA
76.729072	77.259178	OTRZY
78.531432	79.106976	OCZTERY
80.348939	81.091088	OPIEC
82.030133	82.772281	OSZESC
83.726472	84.286870	OSIEDEM
85.422812	86.104377	OOSIEM
87.058568	87.891592	ODZIEWIEC
88.815491	89.603077	DOMAKSIMUM
