2.380000	2.960000	WLACZ
3.880000	4.540000	WYLACZ
5.420000	6.080000	ZWIEKSZ
6.880000	7.760000	ZMNIEJSZ
8.660000	9.340000	OTWORZ
10.240000	10.760000	UCHYL
11.880000	12.600000	ZAMKNIJ
13.480000	14.160000	PRZYCISZ
15.060000	15.840000	PODGLOSNIJ
16.680000	17.360000	ZASLON
18.420000	19.120000	ODSLON
19.860000	20.540000	WSALONIE
21.640000	22.320000	WKUCHNI
23.360000	24.120000	WLAZIENCE
25.040000	25.800000	WGARAZU
26.760000	27.600000	WSYPIALNI
28.520000	29.200000	WDOMU
30.820000	31.400000	KUCHNIE
32.380000	33.000000	SALON
33.920000	34.380000	DOM
35.500000	36.200000	LAZIENKE
37.100000	37.920000	SYPIALNIE
38.820000	39.520000	GARAZ
40.460000	41.240000	OGRZEWANIE
42.020000	42.620000	ALARM
43.780000	44.300000	SWIATLO
45.320000	46.040000	TELEWIZOR
46.840000	47.600000	PIEKARNIK
48.520000	49.200000	PRALKE
50.140000	50.760000	CZAJNIK
51.640000	52.560000	ZMYWARKE
53.220000	54.380000	KLIMATYZACJE
54.920000	55.680000	MUZYKE
56.620000	57.420000	ODKURZACZ
58.160000	58.820000	KOMINEK
59.780000	60.360000	OKNO
61.340000	61.980000	BRAME
62.980000	63.360000	DRZWI
64.620000	65.320000	GARAZ
66.200000	66.920000	ROLETY
67.960000	68.800000	DOMINIMUM
69.640000	70.280000	OJEDEN
71.400000	71.960000	ODWA
74.140000	74.720000	OTRZY
75.840000	76.480000	OCZTERY
77.520000	78.160000	OPIEC
79.300000	79.960000	OSZESC
81.160000	81.880000	OSIEDEM
83.040000	83.860000	OOSIEM
84.960000	85.700000	ODZIEWIEC
86.600000	87.400000	DOMAKSIMUM
