1.337165	2.181691	WLACZ
2.955839	3.800365	WYLACZ
4.644891	5.419039	ZWIEKSZ
6.333942	7.178467	ZMNIEJSZ
8.163747	8.867518	OTWORZ
9.923175	10.486192	UCHYL
11.260320	12.173931	ZAMKNIJ
13.265837	14.003033	PRZYCISZ
14.880647	15.758260	PODGLOSNIJ
16.670979	17.373070	ZASLON
18.320893	19.058089	ODSLON
19.760180	20.462271	W SALONIE
21.624405	22.291392	W KUCHNI
23.239215	24.081724	W LAZIENCE
25.099756	25.836952	W GARAZU
26.644357	27.592180	W SYPIALNI
28.680421	29.277198	W DOMU
30.330335	31.067531	KUCHNIE
31.910040	32.612131	SALON
33.524849	34.086522	DOM
34.999241	35.911959	LAZIENKE
36.684259	37.596978	SYPIALNIE
38.404382	39.001160	GARAZ
39.808565	40.791492	OGRZEWANIE
41.809524	42.406302	ALARM
43.354125	44.231738	SWIATLO
45.004039	45.846548	TELEWIOR
46.969894	47.742194	PIEKARNIK
48.725121	49.497422	PRALKE
50.480349	51.147336	CZAJNIK
52.130263	53.007877	ZMYWARKE
54.061014	55.219464	KLIMATYZACJE
56.097078	56.834273	MUZYKE
57.711887	58.519292	ODKURZACH
59.572429	60.239415	KOMINEK
61.432970	62.135061	OKNO
63.223302	63.855184	BRAME
65.048739	65.680621	DRZWI
66.839071	67.541163	GARAZ
68.629404	69.366599	ROLETY
70.489945	71.332454	DO MINIMUM
72.420696	73.122787	O JEDEN
74.175923	74.913119	O DWA 
76.001360	76.598138	O TRZY
77.756588	78.563993	O CZTERY
79.546920	80.319220	O PIEC
81.267043	82.109553	O SZESC
83.022271	83.794571	O SIEDEM
84.847708	85.514694	O OSIEM
86.322099	87.024190	O DZIEWIEC
87.901804	88.639000	DO MAKSIMUM
